timestamp_berlin,LSA1_west_count,LSA1_east_count,LSA1_north_count,date,time,hour,weekday
2025-05-26 09:30:00+00:00,450,1800,0,2025-05-26,09:30,9,Monday
2025-05-26 09:45:00+00:00,200,329,156,2025-05-26,09:45,9,Monday
2025-05-26 10:00:00+00:00,205,308,122,2025-05-26,10:00,10,Monday
2025-05-26 10:15:00+00:00,187,336,145,2025-05-26,10:15,10,Monday
2025-05-26 10:30:00+00:00,186,320,134,2025-05-26,10:30,10,Monday
2025-05-26 10:45:00+00:00,192,313,123,2025-05-26,10:45,10,Monday
2025-05-26 11:00:00+00:00,222,325,132,2025-05-26,11:00,11,Monday
2025-05-26 11:15:00+00:00,220,307,105,2025-05-26,11:15,11,Monday
2025-05-26 11:30:00+00:00,215,344,98,2025-05-26,11:30,11,Monday
2025-05-26 11:45:00+00:00,213,377,153,2025-05-26,11:45,11,Monday
2025-05-26 12:00:00+00:00,210,353,130,2025-05-26,12:00,12,Monday
2025-05-26 12:15:00+00:00,204,361,118,2025-05-26,12:15,12,Monday
2025-05-26 12:30:00+00:00,204,368,131,2025-05-26,12:30,12,Monday
2025-05-26 12:45:00+00:00,229,386,146,2025-05-26,12:45,12,Monday
2025-05-26 13:00:00+00:00,215,398,163,2025-05-26,13:00,13,Monday
2025-05-26 13:15:00+00:00,222,360,154,2025-05-26,13:15,13,Monday
2025-05-26 13:30:00+00:00,230,384,134,2025-05-26,13:30,13,Monday
2025-05-26 13:45:00+00:00,229,370,147,2025-05-26,13:45,13,Monday
2025-05-26 14:00:00+00:00,243,406,149,2025-05-26,14:00,14,Monday
2025-05-26 14:15:00+00:00,227,391,133,2025-05-26,14:15,14,Monday
2025-05-26 14:30:00+00:00,231,409,148,2025-05-26,14:30,14,Monday
2025-05-26 14:45:00+00:00,235,441,148,2025-05-26,14:45,14,Monday
2025-05-26 15:00:00+00:00,207,409,145,2025-05-26,15:00,15,Monday
2025-05-26 15:15:00+00:00,213,360,134,2025-05-26,15:15,15,Monday
2025-05-26 15:30:00+00:00,207,302,134,2025-05-26,15:30,15,Monday
2025-05-26 15:45:00+00:00,203,366,111,2025-05-26,15:45,15,Monday
2025-05-26 16:00:00+00:00,227,300,139,2025-05-26,16:00,16,Monday
2025-05-26 16:15:00+00:00,227,329,133,2025-05-26,16:15,16,Monday
2025-05-26 16:30:00+00:00,178,270,118,2025-05-26,16:30,16,Monday
2025-05-26 16:45:00+00:00,190,269,98,2025-05-26,16:45,16,Monday
2025-05-26 17:00:00+00:00,164,268,115,2025-05-26,17:00,17,Monday
2025-05-26 17:15:00+00:00,143,235,86,2025-05-26,17:15,17,Monday
2025-05-26 17:30:00+00:00,113,192,109,2025-05-26,17:30,17,Monday
2025-05-26 17:45:00+00:00,131,189,78,2025-05-26,17:45,17,Monday
2025-05-26 18:00:00+00:00,113,190,76,2025-05-26,18:00,18,Monday
2025-05-26 18:15:00+00:00,84,183,67,2025-05-26,18:15,18,Monday
2025-05-26 18:30:00+00:00,94,158,74,2025-05-26,18:30,18,Monday
2025-05-26 18:45:00+00:00,88,150,54,2025-05-26,18:45,18,Monday
2025-05-26 19:00:00+00:00,102,139,67,2025-05-26,19:00,19,Monday
2025-05-26 19:15:00+00:00,71,166,56,2025-05-26,19:15,19,Monday
2025-05-26 19:30:00+00:00,68,126,60,2025-05-26,19:30,19,Monday
2025-05-26 19:45:00+00:00,54,89,58,2025-05-26,19:45,19,Monday
2025-05-26 20:00:00+00:00,64,140,44,2025-05-26,20:00,20,Monday
2025-05-26 20:15:00+00:00,40,86,28,2025-05-26,20:15,20,Monday
2025-05-26 20:30:00+00:00,37,73,30,2025-05-26,20:30,20,Monday
2025-05-26 20:45:00+00:00,25,81,17,2025-05-26,20:45,20,Monday
2025-05-26 21:00:00+00:00,25,57,15,2025-05-26,21:00,21,Monday
2025-05-26 21:15:00+00:00,22,46,14,2025-05-26,21:15,21,Monday
2025-05-26 21:30:00+00:00,30,39,13,2025-05-26,21:30,21,Monday
2025-05-26 21:45:00+00:00,13,16,16,2025-05-26,21:45,21,Monday
2025-05-26 22:00:00+00:00,14,39,11,2025-05-26,22:00,22,Monday
2025-05-26 22:15:00+00:00,4,32,3,2025-05-26,22:15,22,Monday
2025-05-26 22:30:00+00:00,9,21,8,2025-05-26,22:30,22,Monday
2025-05-26 22:45:00+00:00,8,22,8,2025-05-26,22:45,22,Monday
2025-05-26 23:00:00+00:00,3,14,4,2025-05-26,23:00,23,Monday
2025-05-26 23:15:00+00:00,5,9,9,2025-05-26,23:15,23,Monday
2025-05-26 23:30:00+00:00,4,14,4,2025-05-26,23:30,23,Monday
2025-05-26 23:45:00+00:00,2,5,4,2025-05-26,23:45,23,Monday
2025-05-27 00:00:00+00:00,2,6,2,2025-05-27,00:00,0,Tuesday
2025-05-27 00:15:00+00:00,3,4,1,2025-05-27,00:15,0,Tuesday
2025-05-27 00:30:00+00:00,6,5,3,2025-05-27,00:30,0,Tuesday
2025-05-27 00:45:00+00:00,2,5,0,2025-05-27,00:45,0,Tuesday
2025-05-27 01:00:00+00:00,5,0,2,2025-05-27,01:00,1,Tuesday
2025-05-27 01:15:00+00:00,5,6,2,2025-05-27,01:15,1,Tuesday
2025-05-27 01:30:00+00:00,5,11,3,2025-05-27,01:30,1,Tuesday
2025-05-27 01:45:00+00:00,9,5,1,2025-05-27,01:45,1,Tuesday
2025-05-27 02:00:00+00:00,11,10,4,2025-05-27,02:00,2,Tuesday
2025-05-27 02:15:00+00:00,19,6,3,2025-05-27,02:15,2,Tuesday
2025-05-27 02:30:00+00:00,25,6,6,2025-05-27,02:30,2,Tuesday
2025-05-27 02:45:00+00:00,33,12,7,2025-05-27,02:45,2,Tuesday
2025-05-27 03:00:00+00:00,42,19,14,2025-05-27,03:00,3,Tuesday
2025-05-27 03:15:00+00:00,54,30,27,2025-05-27,03:15,3,Tuesday
2025-05-27 03:30:00+00:00,68,59,34,2025-05-27,03:30,3,Tuesday
2025-05-27 03:45:00+00:00,94,62,36,2025-05-27,03:45,3,Tuesday
2025-05-27 04:00:00+00:00,104,86,34,2025-05-27,04:00,4,Tuesday
2025-05-27 04:15:00+00:00,105,86,26,2025-05-27,04:15,4,Tuesday
2025-05-27 04:30:00+00:00,159,132,53,2025-05-27,04:30,4,Tuesday
2025-05-27 04:45:00+00:00,195,140,58,2025-05-27,04:45,4,Tuesday
2025-05-27 05:00:00+00:00,216,239,85,2025-05-27,05:00,5,Tuesday
2025-05-27 05:15:00+00:00,221,258,78,2025-05-27,05:15,5,Tuesday
2025-05-27 05:30:00+00:00,200,318,113,2025-05-27,05:30,5,Tuesday
2025-05-27 05:45:00+00:00,236,300,141,2025-05-27,05:45,5,Tuesday
2025-05-27 06:00:00+00:00,228,299,134,2025-05-27,06:00,6,Tuesday
2025-05-27 06:15:00+00:00,203,287,89,2025-05-27,06:15,6,Tuesday
2025-05-27 06:30:00+00:00,209,258,95,2025-05-27,06:30,6,Tuesday
2025-05-27 06:45:00+00:00,203,296,111,2025-05-27,06:45,6,Tuesday
2025-05-27 07:00:00+00:00,215,302,138,2025-05-27,07:00,7,Tuesday
2025-05-27 07:15:00+00:00,192,314,105,2025-05-27,07:15,7,Tuesday
2025-05-27 07:30:00+00:00,190,294,144,2025-05-27,07:30,7,Tuesday
2025-05-27 07:45:00+00:00,207,355,134,2025-05-27,07:45,7,Tuesday
2025-05-27 08:00:00+00:00,210,286,117,2025-05-27,08:00,8,Tuesday
2025-05-27 08:15:00+00:00,201,304,136,2025-05-27,08:15,8,Tuesday
2025-05-27 08:30:00+00:00,198,307,110,2025-05-27,08:30,8,Tuesday
2025-05-27 08:45:00+00:00,210,307,124,2025-05-27,08:45,8,Tuesday
2025-05-27 09:00:00+00:00,204,317,128,2025-05-27,09:00,9,Tuesday
2025-05-27 09:15:00+00:00,206,325,146,2025-05-27,09:15,9,Tuesday
2025-05-27 09:30:00+00:00,220,328,120,2025-05-27,09:30,9,Tuesday
2025-05-27 09:45:00+00:00,221,305,138,2025-05-27,09:45,9,Tuesday
2025-05-27 10:00:00+00:00,212,308,134,2025-05-27,10:00,10,Tuesday
2025-05-27 10:15:00+00:00,202,310,135,2025-05-27,10:15,10,Tuesday
2025-05-27 10:30:00+00:00,198,277,135,2025-05-27,10:30,10,Tuesday
2025-05-27 10:45:00+00:00,184,304,133,2025-05-27,10:45,10,Tuesday
2025-05-27 11:00:00+00:00,213,290,128,2025-05-27,11:00,11,Tuesday
2025-05-27 11:15:00+00:00,206,321,109,2025-05-27,11:15,11,Tuesday
2025-05-27 11:30:00+00:00,225,325,156,2025-05-27,11:30,11,Tuesday
2025-05-27 11:45:00+00:00,208,328,139,2025-05-27,11:45,11,Tuesday
2025-05-27 12:00:00+00:00,204,360,128,2025-05-27,12:00,12,Tuesday
2025-05-27 12:15:00+00:00,212,338,125,2025-05-27,12:15,12,Tuesday
2025-05-27 12:30:00+00:00,463,337,126,2025-05-27,12:30,12,Tuesday
2025-05-27 12:45:00+00:00,222,369,158,2025-05-27,12:45,12,Tuesday
2025-05-27 13:00:00+00:00,209,321,144,2025-05-27,13:00,13,Tuesday
2025-05-27 13:15:00+00:00,226,383,150,2025-05-27,13:15,13,Tuesday
2025-05-27 13:30:00+00:00,228,353,140,2025-05-27,13:30,13,Tuesday
2025-05-27 13:45:00+00:00,226,372,175,2025-05-27,13:45,13,Tuesday
2025-05-27 14:00:00+00:00,239,375,141,2025-05-27,14:00,14,Tuesday
2025-05-27 14:15:00+00:00,228,350,142,2025-05-27,14:15,14,Tuesday
2025-05-27 14:30:00+00:00,224,379,129,2025-05-27,14:30,14,Tuesday
2025-05-27 14:45:00+00:00,242,390,137,2025-05-27,14:45,14,Tuesday
2025-05-27 15:00:00+00:00,223,424,144,2025-05-27,15:00,15,Tuesday
2025-05-27 15:15:00+00:00,223,386,151,2025-05-27,15:15,15,Tuesday
2025-05-27 15:30:00+00:00,229,366,150,2025-05-27,15:30,15,Tuesday
2025-05-27 15:45:00+00:00,231,367,150,2025-05-27,15:45,15,Tuesday
2025-05-27 16:00:00+00:00,206,321,127,2025-05-27,16:00,16,Tuesday
2025-05-27 16:15:00+00:00,208,319,108,2025-05-27,16:15,16,Tuesday
2025-05-27 16:30:00+00:00,188,300,122,2025-05-27,16:30,16,Tuesday
2025-05-27 16:45:00+00:00,169,308,121,2025-05-27,16:45,16,Tuesday
2025-05-27 17:00:00+00:00,139,299,105,2025-05-27,17:00,17,Tuesday
2025-05-27 17:15:00+00:00,146,240,83,2025-05-27,17:15,17,Tuesday
2025-05-27 17:30:00+00:00,137,228,108,2025-05-27,17:30,17,Tuesday
2025-05-27 17:45:00+00:00,146,251,99,2025-05-27,17:45,17,Tuesday
2025-05-27 18:00:00+00:00,110,159,76,2025-05-27,18:00,18,Tuesday
2025-05-27 18:15:00+00:00,143,193,84,2025-05-27,18:15,18,Tuesday
2025-05-27 18:30:00+00:00,100,154,77,2025-05-27,18:30,18,Tuesday
2025-05-27 18:45:00+00:00,86,157,69,2025-05-27,18:45,18,Tuesday
2025-05-27 19:00:00+00:00,87,137,71,2025-05-27,19:00,19,Tuesday
2025-05-27 19:15:00+00:00,98,143,56,2025-05-27,19:15,19,Tuesday
2025-05-27 19:30:00+00:00,59,130,48,2025-05-27,19:30,19,Tuesday
2025-05-27 19:45:00+00:00,62,127,57,2025-05-27,19:45,19,Tuesday
2025-05-27 20:00:00+00:00,53,148,50,2025-05-27,20:00,20,Tuesday
2025-05-27 20:15:00+00:00,45,115,31,2025-05-27,20:15,20,Tuesday
2025-05-27 20:30:00+00:00,26,91,27,2025-05-27,20:30,20,Tuesday
2025-05-27 20:45:00+00:00,28,54,19,2025-05-27,20:45,20,Tuesday
2025-05-27 21:00:00+00:00,20,66,26,2025-05-27,21:00,21,Tuesday
2025-05-27 21:15:00+00:00,21,61,20,2025-05-27,21:15,21,Tuesday
2025-05-27 21:30:00+00:00,14,44,18,2025-05-27,21:30,21,Tuesday
2025-05-27 21:45:00+00:00,16,38,7,2025-05-27,21:45,21,Tuesday
2025-05-27 22:00:00+00:00,18,36,14,2025-05-27,22:00,22,Tuesday
2025-05-27 22:15:00+00:00,12,23,13,2025-05-27,22:15,22,Tuesday
2025-05-27 22:30:00+00:00,15,11,9,2025-05-27,22:30,22,Tuesday
2025-05-27 22:45:00+00:00,3,11,3,2025-05-27,22:45,22,Tuesday
2025-05-27 23:00:00+00:00,8,19,9,2025-05-27,23:00,23,Tuesday
2025-05-27 23:15:00+00:00,9,14,3,2025-05-27,23:15,23,Tuesday
2025-05-27 23:30:00+00:00,6,20,4,2025-05-27,23:30,23,Tuesday
2025-05-27 23:45:00+00:00,1,14,4,2025-05-27,23:45,23,Tuesday
2025-05-28 00:00:00+00:00,4,4,3,2025-05-28,00:00,0,Wednesday
2025-05-28 00:15:00+00:00,4,4,2,2025-05-28,00:15,0,Wednesday
2025-05-28 00:30:00+00:00,3,4,4,2025-05-28,00:30,0,Wednesday
2025-05-28 00:45:00+00:00,0,5,2,2025-05-28,00:45,0,Wednesday
2025-05-28 01:00:00+00:00,6,5,5,2025-05-28,01:00,1,Wednesday
2025-05-28 01:15:00+00:00,8,7,1,2025-05-28,01:15,1,Wednesday
2025-05-28 01:30:00+00:00,7,10,0,2025-05-28,01:30,1,Wednesday
2025-05-28 01:45:00+00:00,14,7,4,2025-05-28,01:45,1,Wednesday
2025-05-28 02:00:00+00:00,11,8,2,2025-05-28,02:00,2,Wednesday
2025-05-28 02:15:00+00:00,15,16,6,2025-05-28,02:15,2,Wednesday
2025-05-28 02:30:00+00:00,30,9,6,2025-05-28,02:30,2,Wednesday
2025-05-28 02:45:00+00:00,33,16,8,2025-05-28,02:45,2,Wednesday
2025-05-28 03:00:00+00:00,37,6,12,2025-05-28,03:00,3,Wednesday
2025-05-28 03:15:00+00:00,60,40,21,2025-05-28,03:15,3,Wednesday
2025-05-28 03:30:00+00:00,67,45,31,2025-05-28,03:30,3,Wednesday
2025-05-28 03:45:00+00:00,104,55,51,2025-05-28,03:45,3,Wednesday
2025-05-28 04:00:00+00:00,82,84,34,2025-05-28,04:00,4,Wednesday
2025-05-28 04:15:00+00:00,110,87,29,2025-05-28,04:15,4,Wednesday
2025-05-28 04:30:00+00:00,176,138,45,2025-05-28,04:30,4,Wednesday
2025-05-28 04:45:00+00:00,185,140,62,2025-05-28,04:45,4,Wednesday
2025-05-28 05:00:00+00:00,256,197,65,2025-05-28,05:00,5,Wednesday
2025-05-28 05:15:00+00:00,225,265,100,2025-05-28,05:15,5,Wednesday
2025-05-28 05:30:00+00:00,196,300,119,2025-05-28,05:30,5,Wednesday
2025-05-28 05:45:00+00:00,317,334,121,2025-05-28,05:45,5,Wednesday
2025-05-28 06:00:00+00:00,241,261,134,2025-05-28,06:00,6,Wednesday
2025-05-28 06:15:00+00:00,241,347,115,2025-05-28,06:15,6,Wednesday
2025-05-28 06:30:00+00:00,216,291,110,2025-05-28,06:30,6,Wednesday
2025-05-28 06:45:00+00:00,195,310,134,2025-05-28,06:45,6,Wednesday
2025-05-28 07:00:00+00:00,213,302,128,2025-05-28,07:00,7,Wednesday
2025-05-28 07:15:00+00:00,210,312,109,2025-05-28,07:15,7,Wednesday
2025-05-28 07:30:00+00:00,216,332,144,2025-05-28,07:30,7,Wednesday
2025-05-28 07:45:00+00:00,192,345,122,2025-05-28,07:45,7,Wednesday
2025-05-28 08:00:00+00:00,203,327,113,2025-05-28,08:00,8,Wednesday
2025-05-28 08:15:00+00:00,234,336,142,2025-05-28,08:15,8,Wednesday
2025-05-28 08:30:00+00:00,224,301,101,2025-05-28,08:30,8,Wednesday
2025-05-28 08:45:00+00:00,226,358,126,2025-05-28,08:45,8,Wednesday
2025-05-28 09:00:00+00:00,170,348,117,2025-05-28,09:00,9,Wednesday
2025-05-28 09:15:00+00:00,224,364,104,2025-05-28,09:15,9,Wednesday
2025-05-28 09:30:00+00:00,237,326,126,2025-05-28,09:30,9,Wednesday
2025-05-28 09:45:00+00:00,231,373,152,2025-05-28,09:45,9,Wednesday
2025-05-28 10:00:00+00:00,234,363,137,2025-05-28,10:00,10,Wednesday
2025-05-28 10:15:00+00:00,219,374,158,2025-05-28,10:15,10,Wednesday
2025-05-28 10:30:00+00:00,226,356,134,2025-05-28,10:30,10,Wednesday
2025-05-28 10:45:00+00:00,199,393,152,2025-05-28,10:45,10,Wednesday
2025-05-28 11:00:00+00:00,331,405,151,2025-05-28,11:00,11,Wednesday
2025-05-28 11:15:00+00:00,223,349,115,2025-05-28,11:15,11,Wednesday
2025-05-28 11:30:00+00:00,213,355,107,2025-05-28,11:30,11,Wednesday
2025-05-28 11:45:00+00:00,236,382,117,2025-05-28,11:45,11,Wednesday
2025-05-28 12:00:00+00:00,238,333,119,2025-05-28,12:00,12,Wednesday
2025-05-28 12:15:00+00:00,224,361,154,2025-05-28,12:15,12,Wednesday
2025-05-28 12:30:00+00:00,216,333,108,2025-05-28,12:30,12,Wednesday
2025-05-28 12:45:00+00:00,229,376,154,2025-05-28,12:45,12,Wednesday
2025-05-28 13:00:00+00:00,207,397,164,2025-05-28,13:00,13,Wednesday
2025-05-28 13:15:00+00:00,221,385,149,2025-05-28,13:15,13,Wednesday
2025-05-28 13:30:00+00:00,243,379,114,2025-05-28,13:30,13,Wednesday
2025-05-28 13:45:00+00:00,202,391,165,2025-05-28,13:45,13,Wednesday
2025-05-28 14:00:00+00:00,225,394,126,2025-05-28,14:00,14,Wednesday
2025-05-28 14:15:00+00:00,209,366,136,2025-05-28,14:15,14,Wednesday
2025-05-28 14:30:00+00:00,208,354,164,2025-05-28,14:30,14,Wednesday
2025-05-28 14:45:00+00:00,236,378,136,2025-05-28,14:45,14,Wednesday
2025-05-28 15:00:00+00:00,227,388,156,2025-05-28,15:00,15,Wednesday
2025-05-28 15:15:00+00:00,296,417,157,2025-05-28,15:15,15,Wednesday
2025-05-28 15:30:00+00:00,242,376,132,2025-05-28,15:30,15,Wednesday
2025-05-28 15:45:00+00:00,242,381,177,2025-05-28,15:45,15,Wednesday
2025-05-28 16:00:00+00:00,225,403,123,2025-05-28,16:00,16,Wednesday
2025-05-28 16:15:00+00:00,481,340,149,2025-05-28,16:15,16,Wednesday
2025-05-28 16:30:00+00:00,193,351,139,2025-05-28,16:30,16,Wednesday
2025-05-28 16:45:00+00:00,176,338,128,2025-05-28,16:45,16,Wednesday
2025-05-28 17:00:00+00:00,188,342,108,2025-05-28,17:00,17,Wednesday
2025-05-28 17:15:00+00:00,151,277,134,2025-05-28,17:15,17,Wednesday
2025-05-28 17:30:00+00:00,150,273,122,2025-05-28,17:30,17,Wednesday
2025-05-28 17:45:00+00:00,138,216,113,2025-05-28,17:45,17,Wednesday
2025-05-28 18:00:00+00:00,131,245,101,2025-05-28,18:00,18,Wednesday
2025-05-28 18:15:00+00:00,124,252,83,2025-05-28,18:15,18,Wednesday
2025-05-28 18:30:00+00:00,126,207,86,2025-05-28,18:30,18,Wednesday
2025-05-28 18:45:00+00:00,115,154,95,2025-05-28,18:45,18,Wednesday
2025-05-28 19:00:00+00:00,97,176,84,2025-05-28,19:00,19,Wednesday
2025-05-28 19:15:00+00:00,104,177,71,2025-05-28,19:15,19,Wednesday
2025-05-28 19:30:00+00:00,98,144,72,2025-05-28,19:30,19,Wednesday
2025-05-28 19:45:00+00:00,74,152,74,2025-05-28,19:45,19,Wednesday
2025-05-28 20:00:00+00:00,67,167,68,2025-05-28,20:00,20,Wednesday
2025-05-28 20:15:00+00:00,44,121,52,2025-05-28,20:15,20,Wednesday
2025-05-28 20:30:00+00:00,61,129,32,2025-05-28,20:30,20,Wednesday
2025-05-28 20:45:00+00:00,73,96,35,2025-05-28,20:45,20,Wednesday
2025-05-28 21:00:00+00:00,47,119,47,2025-05-28,21:00,21,Wednesday
2025-05-28 21:15:00+00:00,40,110,32,2025-05-28,21:15,21,Wednesday
2025-05-28 21:30:00+00:00,36,97,30,2025-05-28,21:30,21,Wednesday
2025-05-28 21:45:00+00:00,49,66,31,2025-05-28,21:45,21,Wednesday
2025-05-28 22:00:00+00:00,25,73,25,2025-05-28,22:00,22,Wednesday
2025-05-28 22:15:00+00:00,27,60,27,2025-05-28,22:15,22,Wednesday
2025-05-28 22:30:00+00:00,23,78,20,2025-05-28,22:30,22,Wednesday
2025-05-28 22:45:00+00:00,26,68,7,2025-05-28,22:45,22,Wednesday
2025-05-28 23:00:00+00:00,23,47,9,2025-05-28,23:00,23,Wednesday
2025-05-28 23:15:00+00:00,19,45,7,2025-05-28,23:15,23,Wednesday
2025-05-28 23:30:00+00:00,20,41,7,2025-05-28,23:30,23,Wednesday
2025-05-28 23:45:00+00:00,14,43,12,2025-05-28,23:45,23,Wednesday
2025-05-29 00:00:00+00:00,10,28,7,2025-05-29,00:00,0,Thursday
2025-05-29 00:15:00+00:00,7,26,7,2025-05-29,00:15,0,Thursday
2025-05-29 00:30:00+00:00,4,13,6,2025-05-29,00:30,0,Thursday
2025-05-29 00:45:00+00:00,7,18,2,2025-05-29,00:45,0,Thursday
2025-05-29 01:00:00+00:00,7,17,3,2025-05-29,01:00,1,Thursday
2025-05-29 01:15:00+00:00,6,6,3,2025-05-29,01:15,1,Thursday
2025-05-29 01:30:00+00:00,8,12,5,2025-05-29,01:30,1,Thursday
2025-05-29 01:45:00+00:00,5,3,3,2025-05-29,01:45,1,Thursday
2025-05-29 02:00:00+00:00,8,5,3,2025-05-29,02:00,2,Thursday
2025-05-29 02:15:00+00:00,10,4,0,2025-05-29,02:15,2,Thursday
2025-05-29 02:30:00+00:00,3,5,3,2025-05-29,02:30,2,Thursday
2025-05-29 02:45:00+00:00,7,3,2,2025-05-29,02:45,2,Thursday
2025-05-29 03:00:00+00:00,10,12,4,2025-05-29,03:00,3,Thursday
2025-05-29 03:15:00+00:00,13,9,4,2025-05-29,03:15,3,Thursday
2025-05-29 03:30:00+00:00,16,36,15,2025-05-29,03:30,3,Thursday
2025-05-29 03:45:00+00:00,16,22,17,2025-05-29,03:45,3,Thursday
2025-05-29 04:00:00+00:00,21,27,33,2025-05-29,04:00,4,Thursday
2025-05-29 04:15:00+00:00,18,20,6,2025-05-29,04:15,4,Thursday
2025-05-29 04:30:00+00:00,31,34,7,2025-05-29,04:30,4,Thursday
2025-05-29 04:45:00+00:00,27,29,20,2025-05-29,04:45,4,Thursday
2025-05-29 05:00:00+00:00,26,33,18,2025-05-29,05:00,5,Thursday
2025-05-29 05:15:00+00:00,27,32,16,2025-05-29,05:15,5,Thursday
2025-05-29 05:30:00+00:00,23,35,15,2025-05-29,05:30,5,Thursday
2025-05-29 05:45:00+00:00,26,38,20,2025-05-29,05:45,5,Thursday
2025-05-29 06:00:00+00:00,39,39,21,2025-05-29,06:00,6,Thursday
2025-05-29 06:15:00+00:00,31,34,26,2025-05-29,06:15,6,Thursday
2025-05-29 06:30:00+00:00,31,58,48,2025-05-29,06:30,6,Thursday
2025-05-29 06:45:00+00:00,59,108,43,2025-05-29,06:45,6,Thursday
2025-05-29 07:00:00+00:00,59,46,36,2025-05-29,07:00,7,Thursday
2025-05-29 07:15:00+00:00,81,65,31,2025-05-29,07:15,7,Thursday
2025-05-29 07:30:00+00:00,79,110,39,2025-05-29,07:30,7,Thursday
2025-05-29 07:45:00+00:00,93,111,41,2025-05-29,07:45,7,Thursday
2025-05-29 08:00:00+00:00,95,139,52,2025-05-29,08:00,8,Thursday
2025-05-29 08:15:00+00:00,105,187,49,2025-05-29,08:15,8,Thursday
2025-05-29 08:30:00+00:00,115,196,59,2025-05-29,08:30,8,Thursday
2025-05-29 08:45:00+00:00,106,181,62,2025-05-29,08:45,8,Thursday
2025-05-29 09:00:00+00:00,106,205,60,2025-05-29,09:00,9,Thursday
2025-05-29 09:15:00+00:00,128,178,74,2025-05-29,09:15,9,Thursday
2025-05-29 09:30:00+00:00,98,164,84,2025-05-29,09:30,9,Thursday
2025-05-29 09:45:00+00:00,103,177,78,2025-05-29,09:45,9,Thursday
2025-05-29 10:00:00+00:00,103,216,60,2025-05-29,10:00,10,Thursday
2025-05-29 10:15:00+00:00,96,183,72,2025-05-29,10:15,10,Thursday
2025-05-29 10:30:00+00:00,87,216,67,2025-05-29,10:30,10,Thursday
2025-05-29 10:45:00+00:00,115,219,55,2025-05-29,10:45,10,Thursday
2025-05-29 11:00:00+00:00,102,227,70,2025-05-29,11:00,11,Thursday
2025-05-29 11:15:00+00:00,97,219,61,2025-05-29,11:15,11,Thursday
2025-05-29 11:30:00+00:00,113,211,59,2025-05-29,11:30,11,Thursday
2025-05-29 11:45:00+00:00,114,195,57,2025-05-29,11:45,11,Thursday
2025-05-29 12:00:00+00:00,114,193,53,2025-05-29,12:00,12,Thursday
2025-05-29 12:15:00+00:00,118,165,79,2025-05-29,12:15,12,Thursday
2025-05-29 12:30:00+00:00,134,176,60,2025-05-29,12:30,12,Thursday
2025-05-29 12:45:00+00:00,116,179,81,2025-05-29,12:45,12,Thursday
2025-05-29 13:00:00+00:00,128,197,68,2025-05-29,13:00,13,Thursday
2025-05-29 13:15:00+00:00,131,164,68,2025-05-29,13:15,13,Thursday
2025-05-29 13:30:00+00:00,128,162,68,2025-05-29,13:30,13,Thursday
2025-05-29 13:45:00+00:00,109,152,59,2025-05-29,13:45,13,Thursday
2025-05-29 14:00:00+00:00,112,163,58,2025-05-29,14:00,14,Thursday
2025-05-29 14:15:00+00:00,108,155,81,2025-05-29,14:15,14,Thursday
2025-05-29 14:30:00+00:00,102,136,71,2025-05-29,14:30,14,Thursday
2025-05-29 14:45:00+00:00,124,149,69,2025-05-29,14:45,14,Thursday
2025-05-29 15:00:00+00:00,128,170,94,2025-05-29,15:00,15,Thursday
2025-05-29 15:15:00+00:00,153,233,70,2025-05-29,15:15,15,Thursday
2025-05-29 15:30:00+00:00,129,188,68,2025-05-29,15:30,15,Thursday
2025-05-29 15:45:00+00:00,130,181,77,2025-05-29,15:45,15,Thursday
2025-05-29 16:00:00+00:00,128,173,64,2025-05-29,16:00,16,Thursday
2025-05-29 16:15:00+00:00,151,171,68,2025-05-29,16:15,16,Thursday
2025-05-29 16:30:00+00:00,116,171,65,2025-05-29,16:30,16,Thursday
2025-05-29 16:45:00+00:00,148,166,54,2025-05-29,16:45,16,Thursday
2025-05-29 17:00:00+00:00,117,148,73,2025-05-29,17:00,17,Thursday
2025-05-29 17:15:00+00:00,114,163,67,2025-05-29,17:15,17,Thursday
2025-05-29 17:30:00+00:00,99,186,57,2025-05-29,17:30,17,Thursday
2025-05-29 17:45:00+00:00,101,164,61,2025-05-29,17:45,17,Thursday
2025-05-29 18:00:00+00:00,112,133,63,2025-05-29,18:00,18,Thursday
2025-05-29 18:15:00+00:00,88,132,62,2025-05-29,18:15,18,Thursday
2025-05-29 18:30:00+00:00,92,107,63,2025-05-29,18:30,18,Thursday
2025-05-29 18:45:00+00:00,83,150,50,2025-05-29,18:45,18,Thursday
2025-05-29 19:00:00+00:00,85,143,36,2025-05-29,19:00,19,Thursday
2025-05-29 19:15:00+00:00,68,123,44,2025-05-29,19:15,19,Thursday
2025-05-29 19:30:00+00:00,70,113,43,2025-05-29,19:30,19,Thursday
2025-05-29 19:45:00+00:00,59,102,40,2025-05-29,19:45,19,Thursday
2025-05-29 20:00:00+00:00,75,94,33,2025-05-29,20:00,20,Thursday
2025-05-29 20:15:00+00:00,46,94,34,2025-05-29,20:15,20,Thursday
2025-05-29 20:30:00+00:00,43,84,24,2025-05-29,20:30,20,Thursday
2025-05-29 20:45:00+00:00,49,97,27,2025-05-29,20:45,20,Thursday
2025-05-29 21:00:00+00:00,32,86,35,2025-05-29,21:00,21,Thursday
2025-05-29 21:15:00+00:00,64,69,17,2025-05-29,21:15,21,Thursday
2025-05-29 21:30:00+00:00,33,65,24,2025-05-29,21:30,21,Thursday
